"Nombre d'incendies suivant les critères de sélection : 2541"
"Critères de sélection =>";"Date de première alerte, de : 2025-01-01 00:00:00";"Date de première alerte, jusqu'à : 2025-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
2025;12544;"48";"48070";"Grandrieu";"2025-08-13 19:12:00";1059;0;1059;0;0;0;;;;;"Mesurées";"1";"Naturelle";"Non";;;;""
2025;8156;"58";"58066";"Châtin";"2025-08-13 19:29:00";30000;30000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;6782;"82";"82123";"Montbartier";"2025-08-13 19:37:00";12;12;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;15754;"33";"33498";"Salles";"2025-08-13 20:16:00";1000;1000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7975;"11";"11210";"Luc-sur-Orbieu";"2025-08-13 21:14:00";80;0;80;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;13203;"42";"42053";"Châteauneuf";"2025-08-13 22:13:00";5000;5000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;22110;"07";"07293";"Saint-Romain-de-Lerps";"2025-08-13 22:49:00";600;600;0;0;0;0;;;;;"Estimées";"4";"Naturelle";"Non";;;;""
2025;8624;"83";"83107";"Roquebrune-sur-Argens";"2025-08-13 22:50:00";65;0;65;0;0;0;;;;;"Mesurées";"1";"Accidentelle";"Non";;;;""
2025;15755;"33";"33122";"Cestas";"2025-08-13 22:54:00";1500;1500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7976;"11";"11203";"Lézignan-Corbières";"2025-08-14 01:31:00";1900;1900;0;0;0;0;;;;;"Mesurées";"1";"Malveillance";"Non";;;;""
2025;8625;"83";"83136";"Le Thoronet";"2025-08-14 03:18:00";608;0;608;0;0;0;;;;;"Mesurées";"1";;"Non";;;;""
2025;20292;"17";"17297";"Rivedoux-Plage";"2025-08-14 05:34:00";2000;2000;;0;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2025;7040;"66";"66032";"Calmeilles";"2025-08-14 07:27:00";800;800;0;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;6865;"06";"06023";"Breil-sur-Roya";"2025-08-14 08:55:00";100;0;100;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9414;"56";"56141";"Moustoir-Ac";"2025-08-14 10:07:00";50;50;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18844;"38";"38419";"Saint-Martin-de-Clelles";"2025-08-14 10:16:00";15;15;;0;0;0;;;;;"Estimées";;"Naturelle";"Non";0;0;0;""
2025;10585;"74";"74014";"Arâches-la-Frasse";"2025-08-14 10:23:00";100;100;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;10586;"74";"74282";"Fillière";"2025-08-14 10:46:00";1;1;;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;20293;"17";"17129";"Courpignac";"2025-08-14 11:40:00";5;5;;0;0;0;;;;;"Mesurées";;"Naturelle";"Non";0;0;0;""
2025;15966;"33";"33436";"Saint-Magne";"2025-08-14 11:55:00";5000;5000;;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;22113;"07";"07161";"Montpezat-sous-Bauzon";"2025-08-14 12:07:00";4;4;0;0;0;0;;;;;"Estimées";"3";;"Non";0;0;0;""
2025;14102;"09";"09228";"Perles-et-Castelet";"2025-08-14 12:35:00";116000;63000;;53000;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;18597;"40";"40217";"Parentis-en-Born";"2025-08-14 13:13:00";6600;6600;;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;11652;"2A";"2A254";"Quenza";"2025-08-14 14:00:00";150;0;150;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;18846;"38";"38216";"Malleval-en-Vercors";"2025-08-14 14:24:00";40;40;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;12545;"48";"48099";"Bourgs sur Colagne";"2025-08-14 14:33:00";2343;2343;0;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;18516;"40";"40333";"Ygos-Saint-Saturnin";"2025-08-14 14:57:00";500;500;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;17837;"86";"86203";"Queaux";"2025-08-14 15:03:00";20000;10000;;10000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9829;"04";"04081";"Esparron-de-Verdon";"2025-08-14 15:08:00";500;500;0;0;0;0;;;;;"Estimées";;"Naturelle";;;;;"Données partielles ou non valides"
2025;9830;"04";"04190";"Saint-Martin-les-Eaux";"2025-08-14 15:56:00";1000;1000;0;0;0;0;;;;;"Estimées";;"Naturelle";;;;;"Données partielles ou non valides"
2025;10588;"74";"74014";"Arâches-la-Frasse";"2025-08-14 16:01:00";10;10;;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;7198;"08";"08408";"Sécheval";"2025-08-14 16:04:00";16400;16400;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;6927;"34";"34028";"Bédarieux";"2025-08-14 16:50:00";15403;0;15403;0;0;0;;;;;"Mesurées";"1";"Naturelle";"Non";;;;""
2025;8627;"83";"83095";"Pontevès";"2025-08-14 17:16:00";5551;5551;0;0;0;0;;;;;"Mesurées";"5";"Naturelle";"Non";;;;""
2025;8860;"13";"13055";"Marseille";"2025-08-14 17:47:00";400;0;400;0;0;0;;;;;"Estimées";"1";"Accidentelle";"Non";;;;""
2025;18848;"38";"38108";"Choranche";"2025-08-14 17:48:00";129500;117000;;12500;0;0;;;;;"Estimées";;;"Non";;;;""
2025;8626;"83";"83028";"Callas";"2025-08-14 17:49:00";2;2;0;0;0;0;;;;;"Mesurées";"5";"Accidentelle";"Non";;;;""
2025;7456;"13";"13089";"Saint-Andiol";"2025-08-14 18:24:00";300;300;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;10590;"74";"74273";"Sixt-Fer-à-Cheval";"2025-08-14 18:47:00";150;150;;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;8628;"83";"83051";"Entrecasteaux";"2025-08-14 18:51:00";2;2;0;0;0;0;;;;;"Estimées";"5";"Naturelle";"Non";;;;""
2025;17737;"86";"86097";"La Ferrière-Airoux";"2025-08-14 19:05:33";20;20;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;7459;"13";"13094";"Saint-Étienne-du-Grès";"2025-08-14 19:29:00";400;400;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;15758;"33";"33229";"Lanton";"2025-08-14 20:02:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;22112;"07";"07136";"Laveyrune";"2025-08-14 20:11:00";70000;0;70000;0;0;0;;;;;"Estimées";"1";"Naturelle";"Non";;;;""
2025;15760;"33";"33431";"Saint-Léon";"2025-08-14 21:36:00";10;10;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;19583;"84";"84078";"Mondragon";"2025-08-14 22:23:13";500;500;;;;;;;;;"Estimées";;;"Non";;;;""
2025;15762;"33";"33191";"Gours";"2025-08-14 22:48:00";400;400;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;15761;"33";"33191";"Gours";"2025-08-14 22:48:00";400;400;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;16003;"33";"33501";"Saucats";"2025-08-15 02:28:00";30000;30000;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;12679;"49";"49180";"Longué-Jumelles";"2025-08-15 09:37:00";100;100;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7979;"11";"11262";"Narbonne";"2025-08-15 13:44:00";3000;0;3000;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;7461;"13";"13043";"Gignac-la-Nerthe";"2025-08-15 14:06:00";200;200;0;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;6958;"2B";"2B354";"Vivario";"2025-08-15 14:14:00";50;0;50;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;17488;"30";"30028";"Bagnols-sur-Cèze";"2025-08-15 14:19:00";427;427;0;;0;0;;;;;"Mesurées";;"Naturelle";"Non";0;0;0;""
2025;11125;"72";"72160";"Lavernat";"2025-08-15 14:59:00";1000;1000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;8303;"63";"63102";"Châteldon";"2025-08-15 15:17:00";198900;136900;;0;62000;0;;;;;"Mesurées";;;"Non";;;;""
2025;6816;"71";"71373";"Romenay";"2025-08-15 16:00:00";500;250;;0;0;250;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;18598;"40";"40296";"Seignosse";"2025-08-15 16:10:00";6500;6500;;0;0;0;;;;;"Mesurées";;"Naturelle";"Non";;;;""
2025;6821;"78";"78264";"Gambaiseuil";"2025-08-15 16:40:00";5000;5000;;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;19303;"18";"18165";"Neuvy-sur-Barangeon";"2025-08-15 17:05:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;17489;"30";"30226";"Saint-Alexandre";"2025-08-15 17:09:00";815;815;0;;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;12433;"27";"27116";"Brionne";"2025-08-15 17:11:00";1200;1200;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;17004;"79";"79329";"Thouars";"2025-08-15 17:47:00";20000;20000;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;6819;"26";"26056";"Bourdeaux";"2025-08-15 17:58:00";300;300;0;0;0;0;;;;;"Estimées";"2";;"Non";;;;""
2025;6815;"82";"82008";"Auvillar";"2025-08-15 17:58:00";3000;3000;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;8861;"34";"34157";"Mèze";"2025-08-15 18:59:00";2379;2379;0;0;0;0;;;;;"Mesurées";"4";"Accidentelle";"Non";;;;""
2025;7004;"06";"06084";"Mouans-Sartoux";"2025-08-15 23:03:00";600;600;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;20122;"16";"16390";"Tusson";"2025-08-16 01:01:53";500;500;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;14663;"87";"87183";"Saint-Sylvestre";"2025-08-16 01:07:00";198000;155000;;41000;2000;0;;;;;"Mesurées";;;"Non";;;;""
2025;18196;"24";"24553";"Tocane-Saint-Apre";"2025-08-16 10:37:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;7128;"81";"81182";"Montredon-Labessonnié";"2025-08-16 12:06:00";490000;90000;;400000;0;0;;;;;"Mesurées";;"Accidentelle";"Oui";0;1;0;""
2025;12226;"70";"70339";"Mélisey";"2025-08-16 12:27:00";400;400;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;22118;"07";"07281";"Saint-Péray";"2025-08-16 12:54:00";5000;4500;0;400;100;0;;;;;"Estimées";"4";;"Non";;;;""
2025;7465;"13";"13036";"Eyragues";"2025-08-16 13:30:00";100;100;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;12546;"48";"48163";"Saint-Julien-des-Points";"2025-08-16 13:31:00";1117;1117;0;0;0;0;;;;;"Mesurées";"5";"Naturelle";"Non";;;;""
2025;6918;"34";"34119";"Hérépian";"2025-08-16 13:40:00";8532;8532;0;0;0;0;;;;;"Mesurées";"3";"Accidentelle";"Non";;;;""
2025;22117;"07";"07154";"Mazan-l'Abbaye";"2025-08-16 14:01:00";400;0;400;0;0;0;;;;;"Estimées";"1";;"Non";0;0;0;""
2025;6916;"34";"34184";"Nizas";"2025-08-16 14:05:00";16643;16643;0;0;0;0;;;;;"Mesurées";"1";"Involontaire (travaux)";"Non";;;;""
2025;11058;"35";"35223";"Plélan-le-Grand";"2025-08-16 14:18:00";7678;7678;;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;7278;"46";"46083";"Cressensac-Sarrazac";"2025-08-16 15:48:00";30000;30000;;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;12612;"73";"73290";"Val-Cenis";"2025-08-16 16:53:00";50;50;;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;15768;"33";"33538";"Valeyrac";"2025-08-16 17:27:00";3000;3000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;14664;"87";"87090";"Mailhac-sur-Benaize";"2025-08-16 17:38:00";35000;35000;;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;7980;"11";"11187";"Lanet";"2025-08-16 17:51:00";13210;210;1000;0;0;12000;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;18599;"40";"40163";"Lüe";"2025-08-16 18:12:00";50300;50300;;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;9201;"15";"15002";"Alleuze";"2025-08-16 18:26:00";200;200;;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;9542;"29";"29135";"Loctudy";"2025-08-16 19:04:00";600;600;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;22043;"23";"23086";"Fransèches";"2025-08-16 21:22:00";7000;7000;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;11561;"41";"41059";"Le Controis-en-Sologne";"2025-08-17 00:56:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;21838;"35";"35223";"Plélan-le-Grand";"2025-08-17 08:56:00";50;50;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;14665;"87";"87108";"Nouic";"2025-08-17 11:58:00";160000;160000;;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;11654;"2A";"2A127";"Giuncheto";"2025-08-17 12:15:00";6000;0;6000;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;6959;"2B";"2B201";"Pancheraccia";"2025-08-17 12:28:00";30000;0;30000;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;6960;"2B";"2B185";"Oletta";"2025-08-17 13:05:00";20000;0;5000;0;15000;0;;;;;"Estimées";"1";"Malveillance";"Non";;;;""
2025;21021;"43";"43006";"Ally";"2025-08-17 14:38:00";15000;12000;;0;3000;0;;;;;"Estimées";;;"Non";;;;""
2025;18199;"24";"24264";"Ménesplet";"2025-08-17 14:41:00";1000;1000;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;8633;"83";"83023";"Brignoles";"2025-08-17 14:49:00";1000;1000;0;0;0;0;;;;;"Mesurées";"5";"Involontaire (particulier)";"Non";;;;""
2025;18357;"46";"46033";"Porte-du-Quercy";"2025-08-17 15:00:00";15200;5200;;0;10000;0;;;;;"Mesurées";;;"Non";;;;""
2025;22256;"14";"14658";"Noues de Sienne";"2025-08-17 15:15:00";10;10;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7981;"11";"11011";"Aragon";"2025-08-17 15:23:00";800;800;0;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;12436;"27";"27116";"Brionne";"2025-08-17 15:25:00";5;5;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;11752;"67";"67437";"Saverne";"2025-08-17 16:30:00";500;500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;20312;"17";"17070";"Brizambourg";"2025-08-17 17:10:00";10000;10000;;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;7468;"13";"13074";"Peyrolles-en-Provence";"2025-08-17 17:11:00";1;1;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;7009;"12";"12069";"Combret";"2025-08-17 17:35:00";219200;219200;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7012;"12";"12244";"Saint-Rome-de-Tarn";"2025-08-17 17:39:00";51900;51900;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;8720;"39";"39333";"Moirans-en-Montagne";"2025-08-17 18:22:00";20000;20000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18600;"40";"40319";"Trensacq";"2025-08-17 18:53:00";45000;45000;;0;0;0;;;;;"Mesurées";;"Naturelle";"Non";;;;""
2025;9415;"56";"56030";"Camoël";"2025-08-17 21:28:00";2000;2000;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;17741;"86";"86274";"Les Trois-Moutiers";"2025-08-17 21:43:35";1300;1300;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;6890;"34";"34247";"Saint-Clément-de-Rivière";"2025-08-17 21:58:00";1825;1825;0;0;0;0;;;;;"Mesurées";"1";"Involontaire (particulier)";"Non";;;;""
2025;7470;"13";"13001";"Aix-en-Provence";"2025-08-17 22:18:00";30;30;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;19594;"84";"84139";"Fontaine-de-Vaucluse";"2025-08-18 00:38:00";100;100;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7471;"13";"13107";"Simiane-Collongue";"2025-08-18 00:56:00";500;500;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;17503;"30";"30221";"Roquemaure";"2025-08-18 01:50:00";671;671;0;0;0;0;;;;;"Mesurées";"2";"Accidentelle";"Non";;;;""
2025;14363;"47";"47001";"Agen";"2025-08-18 07:14:05";10;10;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;""
2025;6964;"2B";"2B124";"Ghisoni";"2025-08-18 08:40:00";1;0;1;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;18526;"40";"40046";"Biscarrosse";"2025-08-18 09:41:00";80;80;;0;0;0;;;;;"Mesurées";;"Naturelle";"Non";0;0;0;""
2025;7179;"34";"34060";"Causse-de-la-Selle";"2025-08-18 10:24:00";86;86;0;0;0;0;;;;;"Mesurées";"1";"Malveillance";"Non";;;;""
2025;9547;"29";"29037";"Combrit";"2025-08-18 10:50:00";10;10;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;8635;"83";"83095";"Pontevès";"2025-08-18 12:38:00";724700;724700;0;0;0;0;;;;;"Mesurées";"5";"Involontaire (travaux)";"Non";;;;""
2025;11655;"2A";"2A271";"Sarrola-Carcopino";"2025-08-18 13:39:00";63000;1000;60000;0;0;2000;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;7472;"13";"13071";"Les Pennes-Mirabeau";"2025-08-18 13:50:00";10;10;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;8313;"63";"63023";"Auzelles";"2025-08-18 14:01:00";500;500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;6966;"2B";"2B341";"Venaco";"2025-08-18 15:10:00";500;0;500;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;18867;"38";"38429";"Saint-Michel-les-Portes";"2025-08-18 15:10:00";20;20;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;9831;"04";"04049";"Château-Arnoux-Saint-Auban";"2025-08-18 17:05:00";200;200;0;0;0;0;;;;;"Estimées";;"Malveillance";;;;;"Données partielles ou non valides"
2025;19310;"18";"18249";"Sens-Beaujeu";"2025-08-18 17:08:00";3000;3000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;12547;"48";"48170";"Saint-Martin-de-Boubaux";"2025-08-18 17:45:00";4101;4101;0;0;0;0;;;;;"Mesurées";"2";"Accidentelle";"Non";;;;""
2025;15775;"33";"33318";"Pessac";"2025-08-18 19:27:00";1700;1700;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;17508;"30";"30115";"Fontarèches";"2025-08-19 08:27:00";7427;7427;0;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;11657;"2A";"2A362";"Zonza";"2025-08-19 10:00:00";20;0;20;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;7224;"2B";"2B009";"Aléria";"2025-08-19 13:54:00";30000;0;5000;0;25000;0;;;;;"Estimées";"1";"Malveillance";"Non";;;;""
2025;6973;"43";"43173";"Saint-Christophe-d'Allier";"2025-08-19 14:05:00";1;1;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;13899;"90";"90037";"Éloie";"2025-08-19 15:30:00";100;100;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;18875;"38";"38515";"Trept";"2025-08-19 16:12:00";50;50;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;21494;"77";"77073";"Chalautre-la-Petite";"2025-08-19 16:22:30";1;1;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;7226;"2B";"2B283";"Solaro";"2025-08-19 16:34:00";1000;0;1000;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;7227;"2B";"2B347";"Vezzani";"2025-08-19 17:00:00";10;0;10;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;18327;"24";"24537";"Siorac-de-Ribérac";"2025-08-19 17:14:00";6000;6000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7986;"11";"11025";"Bagnoles";"2025-08-19 18:28:00";200;200;0;0;0;0;;;;;"Mesurées";;"Naturelle";"Non";;;;""
2025;7477;"13";"13035";"Eyguières";"2025-08-19 19:05:00";100;100;0;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;18601;"40";"40167";"Luxey";"2025-08-19 19:18:00";7500;7500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;19732;"19";"19109";"Lascaux";"2025-08-19 20:07:07";50;50;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;7011;"06";"06086";"Moulinet";"2025-08-19 20:46:00";30;30;0;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;7478;"13";"13103";"Salon-de-Provence";"2025-08-20 07:38:00";3;3;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;20411;"17";"17050";"Bois";"2025-08-20 09:38:00";1;1;;0;0;0;;;;;"Estimées";;"Naturelle";"Non";0;0;0;""
2025;18528;"40";"40330";"Villenave";"2025-08-20 12:24:00";2;2;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;21105;"43";"43232";"Salzuit";"2025-08-20 14:12:00";1;1;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;19275;"07";"07163";"Montselgues";"2025-08-20 14:20:00";30000;0;30000;0;0;0;;;;;"Estimées";"1";"Naturelle";"Non";;;;""
2025;7231;"2B";"2B153";"Manso";"2025-08-20 16:57:00";20;0;20;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;13362;"27";"27602";"Saint-Sébastien-de-Morsent";"2025-08-20 17:44:00";3;3;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;15970;"33";"33095";"Captieux";"2025-08-20 18:11:00";30000;30000;;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;11560;"41";"41242";"Selles-sur-Cher";"2025-08-20 22:42:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;11559;"41";"41242";"Selles-sur-Cher";"2025-08-20 22:42:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;11658;"2A";"2A019";"Arbori";"2025-08-21 14:34:00";2800;800;2000;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;7482;"13";"13074";"Peyrolles-en-Provence";"2025-08-21 16:01:00";1;1;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;7203;"05";"05087";"Montmaur";"2025-08-21 16:20:00";1;1;0;0;0;0;;;;;"Estimées";"4";;"Non";;;;""
2025;8674;"83";"83051";"Entrecasteaux";"2025-08-21 17:43:00";1216;1216;0;0;0;0;;;;;"Mesurées";"5";"Involontaire (particulier)";"Non";;;;""
2025;20294;"17";"17385";"Saint-Pierre-d'Oléron";"2025-08-21 18:43:00";15;15;;0;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2025;22123;"07";"07093";"Genestelle";"2025-08-22 00:30:00";30000;5000;25000;0;0;0;;;;;"Estimées";"1";"Naturelle";"Non";;;;""
2025;7155;"34";"34239";"Saint-André-de-Sangonis";"2025-08-22 02:43:00";1038;1038;0;0;0;0;;;;;"Mesurées";"1";"Malveillance";"Non";;;;""
2025;7249;"2B";"2B162";"Moltifao";"2025-08-22 07:51:00";10;0;10;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;21495;"77";"77186";"Fontainebleau";"2025-08-22 08:42:45";1;1;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;22125;"07";"07198";"Rompon";"2025-08-22 14:25:00";97000;97000;0;0;0;0;;;;;"Estimées";"3";"Accidentelle";"Non";;;;""
2025;14185;"47";"47145";"Layrac";"2025-08-22 15:00:00";10000;10000;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;8864;"66";"66187";"Saint-Paul-de-Fenouillet";"2025-08-22 15:06:00";23860;0;23860;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;17742;"86";"86024";"Béruges";"2025-08-22 15:28:16";150;150;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;7990;"11";"11041";"Bize-Minervois";"2025-08-22 19:59:00";12500;0;12500;0;0;0;;;;;"Mesurées";"1";"Accidentelle";"Non";;;;""
2025;7148;"34";"34071";"Ceilhes-et-Rocozels";"2025-08-22 21:15:00";188;188;0;0;0;0;;;;;"Mesurées";"4";"Malveillance";"Non";;;;""
2025;8693;"83";"83050";"Draguignan";"2025-08-22 21:21:00";85;85;0;0;0;0;;;;;"Mesurées";"5";"Involontaire (particulier)";"Non";;;;""
2025;15782;"33";"33268";"Margaux-Cantenac";"2025-08-22 22:15:00";4000;2800;;1200;0;0;;;;;"Estimées";;;"Non";;;;""
2025;21499;"77";"77330";"Nanteuil-lès-Meaux";"2025-08-23 04:25:25";50;50;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2025;13378;"27";"27116";"Brionne";"2025-08-23 06:23:00";240;240;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;20478;"17";"17136";"Croix-Chapeau";"2025-08-23 12:46:00";10020;20;;0;10000;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;8696;"83";"83147";"Vérignon";"2025-08-23 14:12:00";3048;3048;0;0;0;0;;;;;"Mesurées";"5";"Naturelle";"Non";;;;""
2025;18602;"40";"40061";"Campagne";"2025-08-23 14:34:00";15000;15000;;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;20295;"17";"17275";"Pessines";"2025-08-23 15:17:00";3659;3659;;0;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2025;7993;"11";"11069";"Carcassonne";"2025-08-23 15:49:00";19300;0;3300;0;0;16000;;;;;"Mesurées";;"Malveillance";"Non";;;;""
